종목코드,종목명,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"263770","유에스티","중견기업부","6720","170","2.60","6560","6910","6560","744353","5037593480","159265155840","23700172"
"340930","유일에너테크","벤처기업부","21250","0","0.00","21100","21650","21050","62952","1346207350","225038435000","10590044"
"023410","유진기업","우량기업부","5940","-40","-0.67","6020","6060","5820","1085132","6457847130","459226526220","77310863"
"056080","유진로봇","벤처기업부","4145","25","0.61","4120","4180","4040","181892","749280835","155487870040","37512152"
"321260","유진스팩4호","SPAC(소속부없음)","2310","110","5.00","2230","2525","2220","1931145","4575217985","8061900000","3490000"
"331380","유진스팩5호","SPAC(소속부없음)","2170","25","1.17","2140","2185","2115","23962","51639315","8701700000","4010000"
"373340","유진스팩6호","SPAC(소속부없음)","2180","80","3.81","2100","2190","2095","196147","422384335","6583600000","3020000"
"084370","유진테크","우량기업부","47900","-100","-0.21","48000","49250","46800","238549","11451736550","1097678411800","22916042"
"178780","유테크","관리종목(소속부없음)","1730","0","0.00","0","0","0","0","0","60240302320","34820984"
"179900","유티아이","우량기업부","18750","350","1.90","18350","18950","18250","104843","1957910500","303879281250","16206895"
"263050","유틸렉스","기술성장기업부","35950","-250","-0.69","36200","37700","34950","117254","4236545000","544897565250","15157095"
"191410","육일씨엔에쓰","중견기업부","3755","5","0.13","3620","3925","3565","524092","1963418850","35158147610","9363022"
"072770","율호","중견기업부","2245","15","0.67","2230","2280","2150","786709","1756984685","82339703360","36676928"
"039020","이건홀딩스","우량기업부","5080","80","1.60","5000","5110","4830","250590","1255857940","114730321720","22584709"
"060230","이그잭스","중견기업부","1570","25","1.62","1555","1590","1545","735604","1151604085","121768936240","77559832"
"067920","이글루시큐리티","벤처기업부","7000","-160","-2.23","7120","7120","6780","105286","735260800","76972833000","10996119"
"044960","이글벳","중견기업부","7930","-160","-1.98","8040","8130","7900","112753","901298140","100250132190","12641883"
"302430","이노메트리","벤처기업부","19150","-200","-1.03","19700","19700","19050","29744","573627450","187182364400","9774536"
"073490","이노와이어리스","우량기업부","45550","-750","-1.62","46950","46950","44900","38716","1768273650","306895129200","6737544"
"086250","이노와이즈","관리종목(소속부없음)","1405","0","0.00","0","0","0","0","0","43288294470","30810174"
"215790","이노인스트루먼트","중견기업부","2305","-10","-0.43","2320","2340","2240","494354","1132567790","92852658445","40283149"
"246960","이노테라피","기술성장기업부","14600","0","0.00","14600","15000","14550","41858","616586800","73645086400","5044184"
"088390","이녹스","중견기업부","20150","1750","9.51","18400","20350","18350","406430","7937427100","188419506600","9350844"
"272290","이녹스첨단소재","우량기업부","57200","-200","-0.35","57900","58600","55000","165383","9365445200","559177418800","9775829"
"053350","이니텍","중견기업부","5670","70","1.25","5600","5700","5540","116298","656653880","112214493720","19790916"
"258610","이더블유케이","벤처기업부","7540","70","0.94","7470","7710","7450","130743","992916490","109137918500","14474525"
"215090","이디티","중견기업부","971","-39","-3.86","1010","1065","969","4464701","4484806702","58834538758","60591698"
"041520","이라이콤","중견기업부","12000","-50","-0.41","12050","12200","11850","76025","911685200","146264760000","12188730"
"264850","이랜시스","중견기업부","2740","-20","-0.72","2760","2770","2690","243445","665039350","78779964880","28751812"
"054210","이랜텍","중견기업부","7820","-20","-0.26","7740","7840","7650","216350","1674594560","197777262200","25291210"
"164060","이루다","벤처기업부","11250","-200","-1.75","11350","11550","11100","41156","464832150","87688800000","7794560"
"065440","이루온","벤처기업부","1695","40","2.42","1650","1725","1635","642516","1083288960","46231158900","27275020"
"115610","이미지스","관리종목(소속부없음)","2880","-195","-6.34","3115","3120","2880","158474","471604845","22087088640","7669128"
"349720","이베스트스팩5호","SPAC(소속부없음)","2125","5","0.24","2125","2125","2075","4","8450","7692500000","3620000"
"323210","이베스트이안스팩1호","SPAC(소속부없음)","2150","-5","-0.23","2160","2160","2115","4489","9549805","6880000000","3200000"
"078020","이베스트투자증권","우량기업부","8480","80","0.95","8460","8590","8250","332151","2807630240","470480491200","55481190"
"351330","이삭엔지니어링","벤처기업부","23150","2450","11.84","21300","25650","21150","3019854","71112587200","180639450000","7803000"
"080010","이상네트웍스","중견기업부","7310","-20","-0.27","7300","7500","7260","19557","143340820","65899650000","9015000"
"086890","이수앱지스","기술성장기업부","20050","-1400","-6.53","21000","22100","20050","4314798","90779298600","639017419650","31871193"
"047560","이스트소프트","벤처기업부","9580","-350","-3.52","9930","9980","9580","99782","970792330","106949031560","11163782"
"900110","이스트아시아홀딩스","외국기업(소속부없음)","229","-8","-3.38","237","248","227","9618750","2241961501","31289995744","136637536"
"067010","이씨에스","벤처기업부","6850","-110","-1.58","6910","7030","6750","326524","2243748850","84213900000","12294000"
"052190","이에스에이","투자주의환기종목(소속부없음)","8850","0","0.00","0","0","0","0","0","13511436600","1526716"
"101360","이엔드디","벤처기업부","33300","-300","-0.89","33800","33900","32200","162430","5399518050","343668753900","10320383"
"102710","이엔에프테크놀로지","우량기업부","39500","100","0.25","39550","40250","38750","147835","5847254700","564369522000","14287836"
"066980","이엔코퍼레이션","중견기업부","12050","950","8.56","11050","12050","10950","239917","2760070900","216415818950","17959819"
"063760","이엘피","벤처기업부","7050","-130","-1.81","7150","7210","6800","143703","1018973000","65742166500","9325130"
"087730","이엠네트웍스","관리종목(소속부없음)","8160","0","0.00","0","0","0","0","0","26570510400","3256190"
"123570","이엠넷","중견기업부","5630","-20","-0.35","5650","5650","5550","16232","90832900","125414319140","22276078"
"083470","이엠앤아이","관리종목(소속부없음)","1585","0","0.00","0","0","0","0","0","35542856275","22424515"
"095190","이엠코리아","중견기업부","5050","-30","-0.59","5080","5110","5000","274987","1391254320","215034236850","42581037"
"091120","이엠텍","우량기업부","20200","600","3.06","19550","20200","19200","306480","6048608100","320936307200","15887936"
"039030","이오테크닉스","우량기업부","117300","-400","-0.34","118200","119100","114900","99427","11597720000","1445083215000","12319550"
"294090","이오플로우","기술성장기업부","60600","-300","-0.49","62700","62700","60400","101511","6187799500","690622567200","11396412"
"088290","이원컴포텍","중견기업부","7680","20","0.26","7620","8030","7620","380115","2956200720","173846822400","22636305"
"181340","이즈미디어","벤처기업부","25900","1900","7.92","24000","26450","23800","453716","11620128550","184022090000","7105100"
"353810","이지바이오","중견기업부","7650","-180","-2.30","7970","8180","7630","3824012","30194567260","261566658000","34191720"
"099750","이지케어텍","우량기업부","20350","0","0.00","20800","20800","19850","31798","645024750","129955100000","6386000"
"035810","이지홀딩스","우량기업부","4845","-40","-0.82","4885","4960","4830","1286983","6317507095","269578818435","55640623"
"160600","이큐셀","투자주의환기종목(소속부없음)","310","0","0.00","0","0","0","0","0","18642222930","60136203"
"092130","이크레더블","중견기업부","21200","-400","-1.85","21550","21700","21150","10916","232884750","255324320000","12043600"
"096040","이트론","중견기업부","988","-62","-5.90","1025","1100","972","259368564","265158835102","518303563024","524598748"
"134060","이퓨쳐","벤처기업부","10300","-300","-2.83","10500","10500","10000","35994","369429350","49123275000","4769250"
"001840","이화공영","중견기업부","6950","-110","-1.56","7070","7160","6750","223989","1559591730","137650032000","19805760"
"024810","이화전기","중견기업부","253","-28","-9.96","273","295","247","226730161","60777124467","181732944096","718312032"
"041830","인바디","우량기업부","20550","-400","-1.91","20800","21200","20300","133529","2739446400","281201720100","13683782"
"352940","인바이오","벤처기업부","11100","-200","-1.77","11300","11500","11050","145093","1628986250","120631803000","10867730"
"079950","인베니아","중견기업부","2830","-20","-0.70","2850","2910","2765","285436","801870240","65656000000","23200000"
"277410","인산가","벤처기업부","2375","20","0.85","2350","2420","2315","820684","1952899700","66916515625","28175375"
"060150","인선이엔티","우량기업부","14000","150","1.08","13800","14000","13500","584763","8080247850","651890568000","46563612"
"033230","인성정보","중견기업부","2135","-80","-3.61","2205","2220","2115","458448","988000965","80022541340","37481284"
"037330","인지디스플레","우량기업부","3525","10","0.28","3500","3545","3435","317452","1106132330","154695414600","43885224"
"083640","인콘","벤처기업부","2530","0","0.00","2540","2580","2505","785790","1999877575","107540086390","42505963"
"216050","인크로스","중견기업부","55300","-500","-0.90","55900","56000","54800","16979","937256000","445539768100","8056777"
"049070","인탑스","우량기업부","30800","-500","-1.60","31550","31750","30650","122303","3802894300","529760000000","17200000"
"119610","인터로조","우량기업부","24800","1350","5.76","23450","25100","23400","402982","9921645350","297897476000","12011995"
"017250","인터엠","투자주의환기종목(소속부없음)","1715","-15","-0.87","1730","1745","1710","29456","50796320","36092975905","21045467"
"035080","인터파크","중견기업부","4515","15","0.33","4550","4685","4500","4003801","18381885505","366569070945","81189163"
